Program,Paragraph,Line,LocationTag,PathCondition,StatementKind,TargetVariable,FormulaOrValue
ESCAL062,0100-INITIAL-ROUTINE,199,ESCAL062:L199,IF P-PROV-TYPE = '40' OR '05',MOVE,MSA-WAGE-AMT,W-NEW-RATE1-RECORD
ESCAL062,0100-INITIAL-ROUTINE,199,ESCAL062:L199,IF P-PROV-TYPE = '40' OR '05',MOVE,H-WAGE-ADJ,COM-CBSA-W-INDEX
ESCAL062,0100-INITIAL-ROUTINE,199,ESCAL062:L199,IF P-PROV-TYPE = '40' OR '05' AND IF P-PROV-TYPE = '41',MOVE,PPS-NAT-LABOR-PCT,NAT-LABOR-PCT
ESCAL062,0100-INITIAL-ROUTINE,199,ESCAL062:L199,IF P-PROV-TYPE = '40' OR '05' AND IF P-PROV-TYPE = '41',MOVE,PPS-NAT-NONLABOR-PCT,NAT-NONLABOR-PCT
ESCAL062,0100-INITIAL-ROUTINE,199,ESCAL062:L199,IF P-PROV-TYPE = '40' OR '05' AND IF P-PROV-TYPE = '41',MOVE,H-PYMT-RATE,INDP-ESRD-FAC-PMT-RATE
ESCAL062,0100-INITIAL-ROUTINE,199,ESCAL062:L199,IF P-PROV-TYPE = '40' OR '05' AND IF P-PROV-TYPE = '41',COMPUTE,H-2006-WAGE-ADJ-PYMT ROUNDED,W-NEW-RATE2-RECORD * MSA-WAGE-FACTOR-2006
ESCAL062,0100-INITIAL-ROUTINE,199,ESCAL062:L199,IF P-PROV-TYPE = '40' OR '05' AND IF P-PROV-TYPE = '41',MOVE,H-WAGE-ADJ-PYMT-OLD,H-2006-WAGE-ADJ-PYMT
ESCAL062,0100-INITIAL-ROUTINE,199,ESCAL062:L199,IF P-PROV-TYPE = '40' OR '05' AND IF P-PROV-TYPE = '41',MOVE,MSA-WAGE-AMT,W-NEW-RATE2-RECORD
ESCAL062,0100-INITIAL-ROUTINE,199,ESCAL062:L199,IF P-PROV-TYPE = '40' OR '05' AND IF P-PROV-TYPE = '41',MOVE,H-WAGE-ADJ,COM-CBSA-W-INDEX
ESCAL062,0100-INITIAL-ROUTINE,199,ESCAL062:L199,IF P-PROV-TYPE = '40' OR '05' AND IF P-PROV-TYPE = '41',MOVE,PPS-RTC,52
ESCAL062,0100-INITIAL-ROUTINE,199,ESCAL062:L199,IF P-PROV-TYPE = '40' OR '05' AND IF P-PROV-TYPE = '41',MOVE,PPS-WAGE-ADJ-RATE,ZERO
ESCAL062,0100-INITIAL-ROUTINE,225,ESCAL062:L225,IF P-PROV-TYPE = '40' OR '05' AND IF P-PROV-TYPE = '41',MOVE,MSA-ADJ-YEAR-AMT,H-WAGE-ADJ-PYMT-OLD
ESCAL062,0100-INITIAL-ROUTINE,231,ESCAL062:L231,IF P-PROV-TYPE = '40' OR '05' AND IF P-PROV-TYPE = '41',MOVE,PPS-BDGT-NEUT-RATE,CASE-MIX-BDGT-NEUT-FACTOR
ESCAL062,0100-INITIAL-ROUTINE,232,ESCAL062:L232,IF P-PROV-TYPE = '40' OR '05' AND IF P-PROV-TYPE = '41',MOVE,H-DRUG-ADDON,DRUG-ADDON
ESCAL062,1000-EDIT-THE-BILL-INFO,240,ESCAL062:L240,IF PPS-RTC = 00 AND IF P-SPEC-PYMT-IND NOT = '1' AND ' ',MOVE,PPS-RTC,53
ESCAL062,1000-EDIT-THE-BILL-INFO,246,ESCAL062:L246,IF PPS-RTC = 00 AND IF P-SPEC-PYMT-IND NOT = '1' AND ' ' AND IF PPS-RTC = 00 AND IF (B-DOB-DATE = ZERO) OR (B-DOB-DATE NOT NUMERIC),MOVE,PPS-RTC,54
ESCAL062,1000-EDIT-THE-BILL-INFO,252,ESCAL062:L252,IF PPS-RTC = 00 AND IF P-SPEC-PYMT-IND NOT = '1' AND ' ' AND IF PPS-RTC = 00 AND IF (B-DOB-DATE = ZERO) OR (B-DOB-DATE NOT NUMERIC) AND IF PPS-RTC = 00 AND IF (B-PATIENT-WGT = 0) OR (B-PATIENT-WGT NOT NUMERIC),MOVE,PPS-RTC,55
ESCAL062,1000-EDIT-THE-BILL-INFO,258,ESCAL062:L258,IF PPS-RTC = 00 AND IF P-SPEC-PYMT-IND NOT = '1' AND ' ' AND IF PPS-RTC = 00 AND IF (B-DOB-DATE = ZERO) OR (B-DOB-DATE NOT NUMERIC) AND IF PPS-RTC = 00 AND IF (B-PATIENT-WGT = 0) OR (B-PATIENT-WGT NOT NUMERIC) AND IF PPS-RTC = 00 AND IF (B-PATIENT-HGT = 0) OR (B-PATIENT-HGT NOT NUMERIC),MOVE,PPS-RTC,56
ESCAL062,1000-EDIT-THE-BILL-INFO,264,ESCAL062:L264,IF PPS-RTC = 00 AND IF P-SPEC-PYMT-IND NOT = '1' AND ' ' AND IF PPS-RTC = 00 AND IF (B-DOB-DATE = ZERO) OR (B-DOB-DATE NOT NUMERIC) AND IF PPS-RTC = 00 AND IF (B-PATIENT-WGT = 0) OR (B-PATIENT-WGT NOT NUMERIC) AND IF PPS-RTC = 00 AND IF (B-PATIENT-HGT = 0) OR (B-PATIENT-HGT NOT NUMERIC) AND IF PPS-RTC = 00 AND IF B-REV-CODE = '0821' OR '0831' OR '0841' OR '0851' OR '0880' OR '0881' NEXT SENTENCE,MOVE,PPS-RTC,57
ESCAL062,1000-EDIT-THE-BILL-INFO,273,ESCAL062:L273,IF PPS-RTC = 00 AND IF P-SPEC-PYMT-IND NOT = '1' AND ' ' AND IF PPS-RTC = 00 AND IF (B-DOB-DATE = ZERO) OR (B-DOB-DATE NOT NUMERIC) AND IF PPS-RTC = 00 AND IF (B-PATIENT-WGT = 0) OR (B-PATIENT-WGT NOT NUMERIC) AND IF PPS-RTC = 00 AND IF (B-PATIENT-HGT = 0) OR (B-PATIENT-HGT NOT NUMERIC) AND IF PPS-RTC = 00 AND IF B-REV-CODE = '0821' OR '0831' OR '0841' OR '0851' OR '0880' OR '0881' NEXT SENTENCE AND IF PPS-RTC = 00 AND IF B-COND-CODE NOT = '73' AND '74' AND ' ',MOVE,PPS-RTC,58
ESCAL062,1000-EDIT-THE-BILL-INFO,279,ESCAL062:L279,IF PPS-RTC = 00 AND IF P-SPEC-PYMT-IND NOT = '1' AND ' ' AND IF PPS-RTC = 00 AND IF (B-DOB-DATE = ZERO) OR (B-DOB-DATE NOT NUMERIC) AND IF PPS-RTC = 00 AND IF (B-PATIENT-WGT = 0) OR (B-PATIENT-WGT NOT NUMERIC) AND IF PPS-RTC = 00 AND IF (B-PATIENT-HGT = 0) OR (B-PATIENT-HGT NOT NUMERIC) AND IF PPS-RTC = 00 AND IF B-REV-CODE = '0821' OR '0831' OR '0841' OR '0851' OR '0880' OR '0881' NEXT SENTENCE AND IF PPS-RTC = 00 AND IF B-COND-CODE NOT = '73' AND '74' AND ' ' AND IF PPS-RTC = 00 AND IF B-PATIENT-HGT > 300.00,MOVE,PPS-RTC,71
ESCAL062,1000-EDIT-THE-BILL-INFO,285,ESCAL062:L285,IF PPS-RTC = 00 AND IF P-SPEC-PYMT-IND NOT = '1' AND ' ' AND IF PPS-RTC = 00 AND IF (B-DOB-DATE = ZERO) OR (B-DOB-DATE NOT NUMERIC) AND IF PPS-RTC = 00 AND IF (B-PATIENT-WGT = 0) OR (B-PATIENT-WGT NOT NUMERIC) AND IF PPS-RTC = 00 AND IF (B-PATIENT-HGT = 0) OR (B-PATIENT-HGT NOT NUMERIC) AND IF PPS-RTC = 00 AND IF B-REV-CODE = '0821' OR '0831' OR '0841' OR '0851' OR '0880' OR '0881' NEXT SENTENCE AND IF PPS-RTC = 00 AND IF B-COND-CODE NOT = '73' AND '74' AND ' ' AND IF PPS-RTC = 00 AND IF B-PATIENT-HGT > 300.00 AND IF PPS-RTC = 00 AND IF B-PATIENT-WGT > 500.00,MOVE,PPS-RTC,72
ESCAL062,1200-CALC-AGE,301,ESCAL062:L301,ALWAYS (Unconditional),COMPUTE,H-PATIENT-AGE,B-THRU-CCYY - B-DOB-CCYY.
ESCAL062,1200-CALC-AGE,303,ESCAL062:L303,IF B-DOB-MM > B-THRU-MM,COMPUTE,H-PATIENT-AGE,H-PATIENT-AGE - 1
ESCAL062,1200-CALC-AGE,311,ESCAL062:L311,IF B-DOB-MM > B-THRU-MM AND IF H-PATIENT-AGE < 18,MOVE,H-AGE-FACTOR,1.620
ESCAL062,1200-CALC-AGE,311,ESCAL062:L311,IF B-DOB-MM > B-THRU-MM AND IF H-PATIENT-AGE < 18 AND IF H-PATIENT-AGE > 17 AND H-PATIENT-AGE < 45,MOVE,H-AGE-FACTOR,1.223
ESCAL062,1200-CALC-AGE,311,ESCAL062:L311,IF B-DOB-MM > B-THRU-MM AND IF H-PATIENT-AGE < 18 AND IF H-PATIENT-AGE > 17 AND H-PATIENT-AGE < 45 AND IF H-PATIENT-AGE > 44 AND H-PATIENT-AGE < 60,MOVE,H-AGE-FACTOR,1.055
ESCAL062,1200-CALC-AGE,311,ESCAL062:L311,IF B-DOB-MM > B-THRU-MM AND IF H-PATIENT-AGE < 18 AND IF H-PATIENT-AGE > 17 AND H-PATIENT-AGE < 45 AND IF H-PATIENT-AGE > 44 AND H-PATIENT-AGE < 60 AND IF H-PATIENT-AGE > 59 AND H-PATIENT-AGE < 70,MOVE,H-AGE-FACTOR,1.000
ESCAL062,1200-CALC-AGE,311,ESCAL062:L311,IF B-DOB-MM > B-THRU-MM AND IF H-PATIENT-AGE < 18 AND IF H-PATIENT-AGE > 17 AND H-PATIENT-AGE < 45 AND IF H-PATIENT-AGE > 44 AND H-PATIENT-AGE < 60 AND IF H-PATIENT-AGE > 59 AND H-PATIENT-AGE < 70 AND IF H-PATIENT-AGE > 69 AND H-PATIENT-AGE < 80,MOVE,H-AGE-FACTOR,1.094
ESCAL062,1200-CALC-AGE,311,ESCAL062:L311,IF B-DOB-MM > B-THRU-MM AND IF H-PATIENT-AGE < 18 AND IF H-PATIENT-AGE > 17 AND H-PATIENT-AGE < 45 AND IF H-PATIENT-AGE > 44 AND H-PATIENT-AGE < 60 AND IF H-PATIENT-AGE > 59 AND H-PATIENT-AGE < 70 AND IF H-PATIENT-AGE > 69 AND H-PATIENT-AGE < 80 AND IF H-PATIENT-AGE > 79,MOVE,H-AGE-FACTOR,1.174
ESCAL062,2000-ASSEMBLE-PPS-VARIABLES,341,ESCAL062:L341,ALWAYS (Unconditional),COMPUTE,H-BSA ROUNDED,(.007184 * (B-PATIENT-HGT ** .725) * (B-PATIENT-WGT ** .425))
ESCAL062,2000-ASSEMBLE-PPS-VARIABLES,341,ESCAL062:L341,ALWAYS (Unconditional),COMPUTE,H-BMI ROUNDED,(B-PATIENT-WGT / (B-PATIENT-HGT ** 2)) * 10000.
ESCAL062,2000-ASSEMBLE-PPS-VARIABLES,347,ESCAL062:L347,IF H-PATIENT-AGE > 17,COMPUTE,H-BSA-FACTOR ROUNDED,1.037 ** ((H-BSA - 1.84) / .1)
ESCAL062,2000-ASSEMBLE-PPS-VARIABLES,347,ESCAL062:L347,IF H-PATIENT-AGE > 17,MOVE,H-BSA-FACTOR,1.000
ESCAL062,2000-ASSEMBLE-PPS-VARIABLES,354,ESCAL062:L354,IF H-PATIENT-AGE > 17 AND IF (H-PATIENT-AGE > 17) AND (H-BMI < 18.5),MOVE,H-BMI-FACTOR,1.112
ESCAL062,2000-ASSEMBLE-PPS-VARIABLES,354,ESCAL062:L354,IF H-PATIENT-AGE > 17 AND IF (H-PATIENT-AGE > 17) AND (H-BMI < 18.5),MOVE,H-BMI-FACTOR,1.000
ESCAL062,3000-CALC-PAYMENT,369,ESCAL062:L369,ALWAYS (Unconditional),COMPUTE,H-WAGE-ADJ-PYMT-OLD ROUNDED,(H-WAGE-ADJ-PYMT-OLD * MSA-BLEND-PCT).
ESCAL062,3000-CALC-PAYMENT,372,ESCAL062:L372,ALWAYS (Unconditional),COMPUTE,H-WAGE-ADJ-PYMT-NEW ROUNDED,(((H-PYMT-RATE * PPS-NAT-LABOR-PCT) * H-WAGE-ADJ) + (H-PYMT-RATE * PPS-NAT-NONLABOR-PCT)) * CBSA-BLEND-PCT.
ESCAL062,3000-CALC-PAYMENT,376,ESCAL062:L376,ALWAYS (Unconditional),COMPUTE,H-WAGE-ADJ-PYMT-AMT,H-WAGE-ADJ-PYMT-NEW + H-WAGE-ADJ-PYMT-OLD.
ESCAL062,3000-CALC-PAYMENT,379,ESCAL062:L379,ALWAYS (Unconditional),COMPUTE,H-PYMT-AMT ROUNDED,H-WAGE-ADJ-PYMT-AMT * H-BMI-FACTOR * H-BSA-FACTOR * PPS-BDGT-NEUT-RATE * H-AGE-FACTOR * H-DRUG-ADDON.
ESCAL062,3000-CALC-PAYMENT,383,ESCAL062:L383,ALWAYS (Unconditional),MOVE,CASE-MIX-FCTR-ADJ-RATE,H-PYMT-AMT
ESCAL062,3000-CALC-PAYMENT,384,ESCAL062:L384,ALWAYS (Unconditional),MOVE,COND-CD-73,SPACES
ESCAL062,3000-CALC-PAYMENT,386,ESCAL062:L386,IF (B-COND-CODE = '73') AND (B-REV-CODE = '0821' OR '0831' OR '0851'),COMPUTE,H-PYMT-AMT,H-PYMT-AMT + HEMO-PERI-CCPD-AMT
ESCAL062,3000-CALC-PAYMENT,386,ESCAL062:L386,IF (B-COND-CODE = '73') AND (B-REV-CODE = '0821' OR '0831' OR '0851'),MOVE,AMT-INDIC,'A'
ESCAL062,3000-CALC-PAYMENT,386,ESCAL062:L386,IF (B-COND-CODE = '73') AND (B-REV-CODE = '0821' OR '0831' OR '0851'),MOVE,BLOOD-DOLLAR,HEMO-PERI-CCPD-AMT
ESCAL062,3000-CALC-PAYMENT,386,ESCAL062:L386,IF (B-COND-CODE = '73') AND (B-REV-CODE = '0821' OR '0831' OR '0851') AND IF (B-COND-CODE = '73') AND (B-REV-CODE = '0841'),COMPUTE,H-PYMT-AMT,H-PYMT-AMT + CAPD-AMT
ESCAL062,3000-CALC-PAYMENT,386,ESCAL062:L386,IF (B-COND-CODE = '73') AND (B-REV-CODE = '0821' OR '0831' OR '0851') AND IF (B-COND-CODE = '73') AND (B-REV-CODE = '0841'),MOVE,AMT-INDIC,'A'
ESCAL062,3000-CALC-PAYMENT,386,ESCAL062:L386,IF (B-COND-CODE = '73') AND (B-REV-CODE = '0821' OR '0831' OR '0851') AND IF (B-COND-CODE = '73') AND (B-REV-CODE = '0841'),MOVE,BLOOD-DOLLAR,CAPD-AMT
ESCAL062,3000-CALC-PAYMENT,386,ESCAL062:L386,IF (B-COND-CODE = '73') AND (B-REV-CODE = '0821' OR '0831' OR '0851') AND IF (B-COND-CODE = '73') AND (B-REV-CODE = '0841') AND IF (B-COND-CODE = '74') AND (B-REV-CODE = '0841' OR '0851'),COMPUTE,H-PYMT-AMT ROUNDED,H-PYMT-AMT * CAPD-OR-CCPD-FACTOR
ESCAL062,3000-CALC-PAYMENT,386,ESCAL062:L386,IF (B-COND-CODE = '73') AND (B-REV-CODE = '0821' OR '0831' OR '0851') AND IF (B-COND-CODE = '73') AND (B-REV-CODE = '0841') AND IF (B-COND-CODE = '74') AND (B-REV-CODE = '0841' OR '0851'),MOVE,HEMO-CCPD-CAPD,CAPD-OR-CCPD-FACTOR
ESCAL062,3000-CALC-PAYMENT,386,ESCAL062:L386,IF (B-COND-CODE = '73') AND (B-REV-CODE = '0821' OR '0831' OR '0851') AND IF (B-COND-CODE = '73') AND (B-REV-CODE = '0841') AND IF (B-COND-CODE = '74') AND (B-REV-CODE = '0841' OR '0851'),MOVE,AMT-INDIC,'A'
ESCAL062,3000-CALC-PAYMENT,386,ESCAL062:L386,IF (B-COND-CODE = '73') AND (B-REV-CODE = '0821' OR '0831' OR '0851') AND IF (B-COND-CODE = '73') AND (B-REV-CODE = '0841') AND IF (B-COND-CODE = '74') AND (B-REV-CODE = '0841' OR '0851'),MOVE,BLOOD-DOLLAR,ZERO
ESCAL062,3000-CALC-PAYMENT,409,ESCAL062:L409,IF (B-COND-CODE = '73') AND (B-REV-CODE = '0821' OR '0831' OR '0851') AND IF (B-COND-CODE = '73') AND (B-REV-CODE = '0841') AND IF (B-COND-CODE = '74') AND (B-REV-CODE = '0841' OR '0851'),MOVE,PPS-FINAL-PAY-AMT,H-PYMT-AMT
ESCAL062,3000-CALC-PAYMENT,410,ESCAL062:L410,IF (B-COND-CODE = '73') AND (B-REV-CODE = '0821' OR '0831' OR '0851') AND IF (B-COND-CODE = '73') AND (B-REV-CODE = '0841') AND IF (B-COND-CODE = '74') AND (B-REV-CODE = '0841' OR '0851'),MOVE,PPS-WAGE-ADJ-RATE,H-WAGE-ADJ-PYMT-AMT
ESCAL062,9000-MOVE-RESULTS,414,ESCAL062:L414,IF PPS-RTC < 50 THEN,MOVE,PPS-COND-CODE,B-COND-CODE
ESCAL062,9000-MOVE-RESULTS,414,ESCAL062:L414,IF PPS-RTC < 50 THEN,MOVE,PPS-REV-CODE,B-REV-CODE
ESCAL062,9000-MOVE-RESULTS,414,ESCAL062:L414,IF PPS-RTC < 50 THEN,MOVE,PPS-MSA,P-GEO-MSA
ESCAL062,9000-MOVE-RESULTS,414,ESCAL062:L414,IF PPS-RTC < 50 THEN,MOVE,PPS-CBSA,P-GEO-CBSA
ESCAL062,9000-MOVE-RESULTS,414,ESCAL062:L414,IF PPS-RTC < 50 THEN,MOVE,PPS-AGE-FACTOR,H-AGE-FACTOR
ESCAL062,9000-MOVE-RESULTS,414,ESCAL062:L414,IF PPS-RTC < 50 THEN,MOVE,PPS-BSA-FACTOR,H-BSA-FACTOR
ESCAL062,9000-MOVE-RESULTS,414,ESCAL062:L414,IF PPS-RTC < 50 THEN,MOVE,PPS-BMI-FACTOR,H-BMI-FACTOR
ESCAL062,9000-MOVE-RESULTS,414,ESCAL062:L414,IF PPS-RTC < 50 THEN AND IF OLD-TEST-CASE THEN,MOVE,DRUG-ADD-ON-RETURN,H-DRUG-ADDON
ESCAL062,9000-MOVE-RESULTS,414,ESCAL062:L414,IF PPS-RTC < 50 THEN AND IF OLD-TEST-CASE THEN,MOVE,MSA-WAGE-ADJ,H-WAGE-ADJ-PYMT-OLD
ESCAL062,9000-MOVE-RESULTS,414,ESCAL062:L414,IF PPS-RTC < 50 THEN AND IF OLD-TEST-CASE THEN,MOVE,CBSA-WAGE-ADJ,H-WAGE-ADJ-PYMT-NEW
ESCAL062,9000-MOVE-RESULTS,414,ESCAL062:L414,IF PPS-RTC < 50 THEN AND IF OLD-TEST-CASE THEN,MOVE,CBSA-PCT,CBSA-BLEND-PCT
ESCAL062,9000-MOVE-RESULTS,414,ESCAL062:L414,IF PPS-RTC < 50 THEN AND IF OLD-TEST-CASE THEN,MOVE,MSA-PCT,MSA-BLEND-PCT
ESCAL062,9000-MOVE-RESULTS,414,ESCAL062:L414,IF PPS-RTC < 50 THEN AND IF OLD-TEST-CASE THEN,MOVE,CBSA-WAGE-PMT-RATE,H-PYMT-RATE
ESCAL062,9000-MOVE-RESULTS,414,ESCAL062:L414,IF PPS-RTC < 50 THEN AND IF OLD-TEST-CASE THEN,MOVE,AGE-RETURN,H-PATIENT-AGE
ESCAL062,9000-MOVE-RESULTS,414,ESCAL062:L414,IF PPS-RTC < 50 THEN AND IF OLD-TEST-CASE THEN,MOVE,CBSA-WAGE-INDEX,H-WAGE-ADJ
ESCAL062,9000-MOVE-RESULTS,414,ESCAL062:L414,IF PPS-RTC < 50 THEN AND IF OLD-TEST-CASE THEN,MOVE,LABOR-PCT,NAT-LABOR-PCT
ESCAL062,9000-MOVE-RESULTS,414,ESCAL062:L414,IF PPS-RTC < 50 THEN AND IF OLD-TEST-CASE THEN AND IF OLD-TEST-CASE THEN,INITIALIZE,PPS-COND-CODE,DEFAULT_INITIAL_VALUES
ESCAL062,9000-MOVE-RESULTS,414,ESCAL062:L414,IF PPS-RTC < 50 THEN AND IF OLD-TEST-CASE THEN AND IF OLD-TEST-CASE THEN,INITIALIZE,PPS-REV-CODE,DEFAULT_INITIAL_VALUES
ESCAL062,9000-MOVE-RESULTS,414,ESCAL062:L414,IF PPS-RTC < 50 THEN AND IF OLD-TEST-CASE THEN AND IF OLD-TEST-CASE THEN,INITIALIZE,PPS-MSA,DEFAULT_INITIAL_VALUES
ESCAL062,9000-MOVE-RESULTS,414,ESCAL062:L414,IF PPS-RTC < 50 THEN AND IF OLD-TEST-CASE THEN AND IF OLD-TEST-CASE THEN,INITIALIZE,PPS-CBSA,DEFAULT_INITIAL_VALUES
ESCAL062,9000-MOVE-RESULTS,414,ESCAL062:L414,IF PPS-RTC < 50 THEN AND IF OLD-TEST-CASE THEN AND IF OLD-TEST-CASE THEN,INITIALIZE,PPS-AGE-FACTOR,DEFAULT_INITIAL_VALUES
ESCAL062,9000-MOVE-RESULTS,414,ESCAL062:L414,IF PPS-RTC < 50 THEN AND IF OLD-TEST-CASE THEN AND IF OLD-TEST-CASE THEN,INITIALIZE,PPS-BSA-FACTOR,DEFAULT_INITIAL_VALUES
ESCAL062,9000-MOVE-RESULTS,414,ESCAL062:L414,IF PPS-RTC < 50 THEN AND IF OLD-TEST-CASE THEN AND IF OLD-TEST-CASE THEN,INITIALIZE,PPS-BMI-FACTOR,DEFAULT_INITIAL_VALUES
ESCAL062,9000-MOVE-RESULTS,414,ESCAL062:L414,IF PPS-RTC < 50 THEN AND IF OLD-TEST-CASE THEN AND IF OLD-TEST-CASE THEN,INITIALIZE,DRUG-ADD-ON-RETURN,DEFAULT_INITIAL_VALUES
ESCAL062,9000-MOVE-RESULTS,414,ESCAL062:L414,IF PPS-RTC < 50 THEN AND IF OLD-TEST-CASE THEN AND IF OLD-TEST-CASE THEN,INITIALIZE,MSA-WAGE-ADJ,DEFAULT_INITIAL_VALUES
ESCAL062,9000-MOVE-RESULTS,414,ESCAL062:L414,IF PPS-RTC < 50 THEN AND IF OLD-TEST-CASE THEN AND IF OLD-TEST-CASE THEN,INITIALIZE,CBSA-WAGE-ADJ,DEFAULT_INITIAL_VALUES
ESCAL062,9000-MOVE-RESULTS,414,ESCAL062:L414,IF PPS-RTC < 50 THEN AND IF OLD-TEST-CASE THEN AND IF OLD-TEST-CASE THEN,INITIALIZE,CBSA-PCT,DEFAULT_INITIAL_VALUES
ESCAL062,9000-MOVE-RESULTS,414,ESCAL062:L414,IF PPS-RTC < 50 THEN AND IF OLD-TEST-CASE THEN AND IF OLD-TEST-CASE THEN,INITIALIZE,MSA-PCT,DEFAULT_INITIAL_VALUES
ESCAL062,9000-MOVE-RESULTS,414,ESCAL062:L414,IF PPS-RTC < 50 THEN AND IF OLD-TEST-CASE THEN AND IF OLD-TEST-CASE THEN,INITIALIZE,CASE-MIX-FCTR-ADJ-RATE,DEFAULT_INITIAL_VALUES
ESCAL062,9000-MOVE-RESULTS,414,ESCAL062:L414,IF PPS-RTC < 50 THEN AND IF OLD-TEST-CASE THEN AND IF OLD-TEST-CASE THEN,INITIALIZE,CBSA-WAGE-PMT-RATE,DEFAULT_INITIAL_VALUES
ESCAL062,9000-MOVE-RESULTS,414,ESCAL062:L414,IF PPS-RTC < 50 THEN AND IF OLD-TEST-CASE THEN AND IF OLD-TEST-CASE THEN,INITIALIZE,HEMO-CCPD-CAPD,DEFAULT_INITIAL_VALUES
ESCAL062,9000-MOVE-RESULTS,414,ESCAL062:L414,IF PPS-RTC < 50 THEN AND IF OLD-TEST-CASE THEN AND IF OLD-TEST-CASE THEN,INITIALIZE,AGE-RETURN,DEFAULT_INITIAL_VALUES
ESCAL070,0100-INITIAL-ROUTINE,184,ESCAL070:L184,ALWAYS (Unconditional),INITIALIZE,PPS-DATA-ALL,DEFAULT_INITIAL_VALUES
ESCAL070,0100-INITIAL-ROUTINE,185,ESCAL070:L185,ALWAYS (Unconditional),INITIALIZE,BILL-DATA-TEST,DEFAULT_INITIAL_VALUES
ESCAL070,0100-INITIAL-ROUTINE,186,ESCAL070:L186,ALWAYS (Unconditional),INITIALIZE,HOLD-PPS-COMPONENTS,DEFAULT_INITIAL_VALUES
ESCAL070,0100-INITIAL-ROUTINE,187,ESCAL070:L187,ALWAYS (Unconditional),MOVE,PPS-RTC,ZEROS
ESCAL070,0100-INITIAL-ROUTINE,188,ESCAL070:L188,ALWAYS (Unconditional),MOVE,PPS-CALC-VERS-CD,CAL-VERSION
ESCAL070,0100-INITIAL-ROUTINE,191,ESCAL070:L191,IF P-PROV-TYPE = '40' OR '05',MOVE,PPS-NAT-LABOR-PCT,NAT-LABOR-PCT
ESCAL070,0100-INITIAL-ROUTINE,191,ESCAL070:L191,IF P-PROV-TYPE = '40' OR '05',MOVE,PPS-NAT-NONLABOR-PCT,NAT-NONLABOR-PCT
ESCAL070,0100-INITIAL-ROUTINE,191,ESCAL070:L191,IF P-PROV-TYPE = '40' OR '05',MOVE,H-PYMT-RATE,HOSP-BASED-PMT-RATE
ESCAL070,0100-INITIAL-ROUTINE,191,ESCAL070:L191,IF P-PROV-TYPE = '40' OR '05',COMPUTE,H-2006-WAGE-ADJ-PYMT ROUNDED,W-NEW-RATE1-RECORD * MSA-WAGE-FACTOR-2006
ESCAL070,0100-INITIAL-ROUTINE,191,ESCAL070:L191,IF P-PROV-TYPE = '40' OR '05',MOVE,H-WAGE-ADJ-PYMT-OLD,H-2006-WAGE-ADJ-PYMT
ESCAL070,0100-INITIAL-ROUTINE,191,ESCAL070:L191,IF P-PROV-TYPE = '40' OR '05',MOVE,MSA-WAGE-AMT,W-NEW-RATE1-RECORD
ESCAL070,0100-INITIAL-ROUTINE,191,ESCAL070:L191,IF P-PROV-TYPE = '40' OR '05',MOVE,H-WAGE-ADJ,COM-CBSA-W-INDEX
ESCAL070,0100-INITIAL-ROUTINE,191,ESCAL070:L191,IF P-PROV-TYPE = '40' OR '05' AND IF P-PROV-TYPE = '41',MOVE,PPS-NAT-LABOR-PCT,NAT-LABOR-PCT
ESCAL070,0100-INITIAL-ROUTINE,191,ESCAL070:L191,IF P-PROV-TYPE = '40' OR '05' AND IF P-PROV-TYPE = '41',MOVE,PPS-NAT-NONLABOR-PCT,NAT-NONLABOR-PCT
ESCAL070,0100-INITIAL-ROUTINE,191,ESCAL070:L191,IF P-PROV-TYPE = '40' OR '05' AND IF P-PROV-TYPE = '41',MOVE,H-PYMT-RATE,INDP-ESRD-FAC-PMT-RATE
ESCAL070,0100-INITIAL-ROUTINE,191,ESCAL070:L191,IF P-PROV-TYPE = '40' OR '05' AND IF P-PROV-TYPE = '41',COMPUTE,H-2006-WAGE-ADJ-PYMT ROUNDED,W-NEW-RATE2-RECORD * MSA-WAGE-FACTOR-2006
ESCAL070,0100-INITIAL-ROUTINE,191,ESCAL070:L191,IF P-PROV-TYPE = '40' OR '05' AND IF P-PROV-TYPE = '41',MOVE,H-WAGE-ADJ-PYMT-OLD,H-2006-WAGE-ADJ-PYMT
ESCAL070,0100-INITIAL-ROUTINE,191,ESCAL070:L191,IF P-PROV-TYPE = '40' OR '05' AND IF P-PROV-TYPE = '41',MOVE,MSA-WAGE-AMT,W-NEW-RATE2-RECORD
ESCAL070,0100-INITIAL-ROUTINE,191,ESCAL070:L191,IF P-PROV-TYPE = '40' OR '05' AND IF P-PROV-TYPE = '41',MOVE,H-WAGE-ADJ,COM-CBSA-W-INDEX
ESCAL070,0100-INITIAL-ROUTINE,191,ESCAL070:L191,IF P-PROV-TYPE = '40' OR '05' AND IF P-PROV-TYPE = '41',MOVE,PPS-RTC,52
ESCAL070,0100-INITIAL-ROUTINE,191,ESCAL070:L191,IF P-PROV-TYPE = '40' OR '05' AND IF P-PROV-TYPE = '41',MOVE,PPS-WAGE-ADJ-RATE,ZERO
ESCAL070,0100-INITIAL-ROUTINE,217,ESCAL070:L217,IF P-PROV-TYPE = '40' OR '05' AND IF P-PROV-TYPE = '41',MOVE,MSA-ADJ-YEAR-AMT,H-WAGE-ADJ-PYMT-OLD
